Id,Nro víctimas,Año,Mes,Día,Hora estandar,Tipo de calle,Cruce,Lugar del hecho,Comuna,Pos x,Pos y,Participantes,Víctima,Acusado,Hora,Rol,Sexo,Edad,FECHA_FALLECIMIENTO,BARRIOS,AREA
2018-0084,1,2018,Agosto,Viernes,7,AVENIDA,SI,"MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA",1,-58.36523349,-34.62260331,PEATON-CARGAS,PEATON,CARGAS,7,PEATON,MASCULINO,45,8/3/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0086,1,2018,Agosto,Viernes,21,AVENIDA,SI,DIRECTORIO AV. y GUARDIA NACIONAL,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PEATON,PASAJEROS,21,PEATON,MASCULINO,40,8/10/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0087,1,2018,Agosto,Miércoles,19,AVENIDA,SI,PAVON AV. y COLOMBRES,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PEATON,PASAJEROS,19,PEATON,MASCULINO,75,8/20/2018,ALMAGRO - BOEDO,6660603.11937
2018-0088,1,2018,Agosto,Viernes,16,GRAL PAZ,SI,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.5007381,-34.5497951,MOTO-CARGAS,MOTO,CARGAS,16,CONDUCTOR,MASCULINO,0,8/17/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0089,1,2018,Agosto,Viernes,17,AVENIDA,SI,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS,17,PEATON,MASCULINO,80,8/17/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0090,1,2018,Agosto,Sábado,10,AVENIDA,SI,27 DE FEBRERO AV. y PERGAMINO,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO,10,CONDUCTOR,MASCULINO,27,8/18/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0091,1,2018,Agosto,Domingo,18,AUTOPISTA,SI,AUTOPISTA PERITO MORENO y BARRAGAN,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO,18,PASAJERO_ACOMPAÑANTE,FEMENINO,23,8/19/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0092,1,2018,Agosto,Lunes,8,AVENIDA,SI,CORDOBA AV. y GASCON,14,-58.4233693,-34.59774487,MOTO-AUTO,MOTO,AUTO,8,CONDUCTOR,MASCULINO,23,8/20/2018,PALERMO,15845871.2876
2018-0093,1,2018,Agosto,Lunes,8,CALLE,NO,15 DE NOVIEMBRE DE 1889 1513,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS,8,PEATON,MASCULINO,24,8/20/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0094,1,2018,Agosto,Jueves,5,CALLE,SI,"SALGUERO, JERONIMO y BERUTI",14,-58.4116902,-34.5857988,MOTO-PASAJEROS,MOTO,PASAJEROS,5,CONDUCTOR,MASCULINO,32,8/23/2018,PALERMO,15845871.2876
2018-0095,1,2018,Agosto,Domingo,0,AVENIDA,SI,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO,0,PASAJERO_ACOMPAÑANTE,FEMENINO,49,8/26/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0096,1,2018,Agosto,Viernes,22,AUTOPISTA,SI,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,39,8/31/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0097,1,2018,Septiembre,Domingo,10,AVENIDA,SI,"VARELA AV. y RABANAL, FRANCISCO, INTENDENTE AV.",8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO,10,CONDUCTOR,FEMENINO,35,9/2/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0099,1,2018,Septiembre,Miércoles,14,AVENIDA,SI,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,14,PEATON,MASCULINO,18,9/13/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0100,1,2018,Septiembre,Jueves,10,AVENIDA,NO,"RAWSON DE DELLEPIANE, ELVIRA AV. 150",1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO,10,CONDUCTOR,FEMENINO,33,9/20/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0101,1,2018,Septiembre,Viernes,0,GRAL PAZ,SI,"PAZ, GRAL. AV. y ZAPIOLA",12,-58.48098594,-34.5407313,MULTIPLE,AUTO,MULTIPLE,0,CONDUCTOR,MASCULINO,0,9/21/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0102,1,2018,Septiembre,Viernes,0,CALLE,SI,"FAMATINA y TABORDA, DIOGENES",4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO,0,CONDUCTOR,MASCULINO,20,9/21/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0103,1,2018,Septiembre,Jueves,17,AVENIDA,SI,"CASTAÑARES AV. y BONORINO, ESTEBAN, CNEL. AV.",7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO,17,PEATON,MASCULINO,1,9/29/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0104,1,2018,Octubre,Lunes,8,AUTOPISTA,SI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO,8,CONDUCTOR,MASCULINO,22,10/1/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0105,1,2018,Octubre,Miércoles,18,AVENIDA,SI,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,FEMENINO,56,10/3/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0106,1,2018,Octubre,Jueves,22,AVENIDA,SI,"FIGUEROA ALCORTA, PRES. AV. y ECHEVERRIA",13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO,22,CONDUCTOR,MASCULINO,27,10/4/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0107,1,2018,Octubre,Sábado,14,AVENIDA,SI,RIVADAVIA AV. y JUJUY AV.,3,-58.4059686,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS,14,PEATON,FEMENINO,62,10/6/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0108,1,2018,Octubre,Martes,14,AVENIDA,SI,"DE LOS ITALIANOS AV. y GUEMES, MACACHA",1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO,14,CONDUCTOR,MASCULINO,37,10/10/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0109,1,2018,Octubre,Miércoles,22,AVENIDA,SI,"TUCUMAN y ALEM, LEANDRO N. AV.",1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS,22,PEATON,MASCULINO,34,10/10/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0110,1,2018,Octubre,Sábado,3,AVENIDA,SI,"CORRIENTES AV. y GALLARDO, ANGEL AV.",15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO,3,PEATON,MASCULINO,60,10/14/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0111,1,2018,Octubre,Viernes,12,AUTOPISTA,NO,"AUTOPISTA PERITO MORENO & PERON, EVA  AV.",9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS,12,CONDUCTOR,MASCULINO,28,10/19/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0112,1,2018,Octubre,Miércoles,9,CALLE,SI,MUÑECAS y SERRANO,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS,9,CONDUCTOR,FEMENINO,28,10/24/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0113,1,2018,Octubre,Jueves,11,CALLE,SI,"ARTIGAS, JOSE GERVASIO, GRAL. y TRES ARROYOS",11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS,11,CONDUCTOR,MASCULINO,20,10/25/2018,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2018-0114,1,2018,Octubre,Martes,2,AVENIDA,SI,SOLIS e INDEPENDENCIA AV.,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO,2,CONDUCTOR,MASCULINO,23,10/30/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0115,1,2018,Octubre,Miércoles,12,CALLE,SI,"BOSCH, VENTURA y PAZ, GRAL. AV.",9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,MASCULINO,42,11/1/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0116,1,2018,Noviembre,Jueves,10,GRAL PAZ,NO,"PAZ, GRAL. AV. 14800",8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS,10,PEATON,MASCULINO,48,11/8/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0117,1,2018,Noviembre,Domingo,8,AVENIDA,NO,"PERON, EVA AV. 5321",9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO,8,CONDUCTOR,MASCULINO,30,11/8/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0118,1,2018,Noviembre,Lunes,14,AVENIDA,SI,"PERON, JUAN DOMINGO, TTE. GENERAL y PUEYRREDON AV.",3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO,14,PEATON,FEMENINO,80,11/5/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0119,1,2018,Noviembre,Lunes,22,AVENIDA,SI,"RABANAL, FRANCISCO, INTENDENTE AV. y SAN PEDRITO",8,-58.43613623,-34.66292532,PEATON-SD,PEATON,SD,22,PEATON,FEMENINO,32,11/6/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0120,1,2018,Noviembre,Viernes,13,AVENIDA,SI,MONROE y ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO,13,PEATON,FEMENINO,51,11/20/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0121,1,2018,Noviembre,Viernes,16,AVENIDA,SI,RIVADAVIA AV. y MANZONI,10,-58.49945705,-34.6374328,PEATON-PASAJEROS,PEATON,PASAJEROS,16,PEATON,FEMENINO,72,11/9/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2018-0122,1,2018,Noviembre,Lunes,1,AUTOPISTA,SI,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y LARRAZABAL,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO,1,CONDUCTOR,MASCULINO,33,11/12/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0123,1,2018,Noviembre,Lunes,3,GRAL PAZ,SI,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.5025179,-34.67450313,AUTO-SD,AUTO,SD,3,CONDUCTOR,MASCULINO,25,11/12/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0124,1,2018,Noviembre,Jueves,19,AUTOPISTA,NO,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS,19,CONDUCTOR,MASCULINO,44,11/15/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0125,1,2018,Noviembre,Viernes,21,AVENIDA,SI,SAENZ AV. y VENTANA,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS,21,PEATON,MASCULINO,29,11/17/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0126,1,2018,Noviembre,Domingo,12,GRAL PAZ,SI,"PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO,12,CONDUCTOR,MASCULINO,27,11/23/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0127,1,2018,Noviembre,Lunes,9,GRAL PAZ,SI,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO,9,CONDUCTOR,MASCULINO,29,11/19/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0129,1,2018,Noviembre,Miércoles,4,AVENIDA,SI,"NEWBERY, JORGE AV. y GUEVARA",15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS,4,CONDUCTOR,MASCULINO,37,11/30/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0130,1,2018,Diciembre,Lunes,3,AVENIDA,SI,GAONA AV. y SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS,3,CONDUCTOR,MASCULINO,0,12/3/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2018-0131,1,2018,Diciembre,Viernes,19,AVENIDA,NO,"MADERO, EDUARDO AV. 550",1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS,19,CONDUCTOR,MASCULINO,29,12/7/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0132,1,2018,Diciembre,Miércoles,8,AUTOPISTA,SI,"AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS,8,PEATON,MASCULINO,70,12/12/2018,RECOLETA,6317264.56099
2018-0133,1,2018,Diciembre,Miércoles,14,AVENIDA,SI,NAZCA AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS,14,PEATON,FEMENINO,60,12/12/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0134,1,2018,Diciembre,Miércoles,21,AVENIDA,SI,LA PLATA AV. y CASEROS AV.,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO,21,PEATON,MASCULINO,56,12/13/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0135,1,2018,Diciembre,Martes,14,AVENIDA,SI,BELGRANO AV. y PERU,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PEATON,PASAJEROS,14,PEATON,MASCULINO,80,12/22/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0136,1,2018,Diciembre,Martes,15,AVENIDA,NO,RIVADAVIA AV. 7013,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PEATON,PASAJEROS,15,PEATON,FEMENINO,70,12/18/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0137,1,2018,Diciembre,Martes,20,CALLE,SI,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",1,-58.38481975,-34.61100424,MOTO-PASAJEROS,MOTO,PASAJEROS,20,PASAJERO_ACOMPAÑANTE,MASCULINO,29,12/19/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0138,1,2018,Diciembre,Viernes,9,CALLE,NO,BERMUDEZ 1893,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,9,PASAJERO_ACOMPAÑANTE,FEMENINO,79,12/21/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2018-0139,1,2018,Diciembre,Sábado,6,CALLE,NO,SANTANDER 1974,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,MOTO,6,PASAJERO_ACOMPAÑANTE,MASCULINO,28,12/24/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0140,1,2018,Diciembre,Sábado,8,CALLE,NO,LANTERI JULIETA 1400,1,-58.3600465,-34.61381341,AUTO-AUTO,AUTO,AUTO,8,CONDUCTOR,MASCULINO,78,12/22/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0141,1,2018,Diciembre,Sábado,17,AVENIDA,SI,MAZA e INDEPENDENCIA AV.,5,-58.41509546,-34.62085945,PEATON-MOTO,PEATON,MOTO,17,PEATON,MASCULINO,75,12/24/2018,ALMAGRO - BOEDO,6660603.11937
2018-0142,1,2018,Diciembre,Martes,13,GRAL PAZ,NO,"PAZ, GRAL. AV. 5172",12,-58.50997604,-34.57251072,CARGAS-PASAJEROS,CARGAS,PASAJEROS,13,PASAJERO_ACOMPAÑANTE,MASCULINO,32,1/1/2019,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0143,1,2018,Diciembre,Sábado,5,AVENIDA,SI,"OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",10,-58.48606475,-34.64047818,MOTO-AUTO,MOTO,AUTO,5,CONDUCTOR,MASCULINO,22,12/29/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2019-0001,1,2019,Enero,Martes,8,AVENIDA,SI,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,MOTO-CARGAS,MOTO,CARGAS,8,CONDUCTOR,MASCULINO,25,1/8/2019,RECOLETA,6317264.56099
2019-0002,1,2019,Enero,Miércoles,4,AVENIDA,SI,"CASTAÑARES AV. y MORENO, PERITO AV.",7,-58.45463662,-34.65082149,AUTO-CARGAS,AUTO,CARGAS,4,CONDUCTOR,MASCULINO,32,1/9/2019,FLORES - PARQUE CHACABUCO,12422900.8308
2019-0003,1,2019,Enero,Sábado,8,AVENIDA,SI,SAN MARTIN AV. y TERRADA,15,-58.49121672,-34.59718073,MOTO-AUTO,MOTO,AUTO,8,CONDUCTOR,MASCULINO,23,1/12/2019,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2019-0004,1,2019,Enero,Lunes,19,AVENIDA,SI,"PERON, EVA AV. y MEDINA",9,-58.47325712,-34.65284605,AUTO-PASAJEROS,AUTO,PASAJEROS,19,CONDUCTOR,MASCULINO,71,1/14/2019,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2019-0005,1,2019,Enero,Sábado,12,AVENIDA,SI,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,-58.52108101,-34.63382309,MOTO-CARGAS,MOTO,CARGAS,12,CONDUCTOR,MASCULINO,43,1/19/2019,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2019-0006,1,2019,Enero,Miércoles,5,AVENIDA,NO,"OBLIGADO RAFAEL, AV.COSTANERA 4650",14,-58.41652702,-34.55509606,PEATON-AUTO,PEATON,AUTO,5,PEATON,FEMENINO,12,1/23/2019,PALERMO,15845871.2876
2019-0007,1,2019,Enero,Sábado,19,CALLE,SI,"MITRE, BARTOLOME y YATAY",5,-58.42891604,-34.6107166,MOTO-AUTO,MOTO,AUTO,19,CONDUCTOR,MASCULINO,35,1/26/2019,ALMAGRO - BOEDO,6660603.11937
2019-0008,1,2019,Enero,Miércoles,22,GRAL PAZ,NO,"PAZ, GRAL. AV. 16080",8,-58.47802293,-34.69156793,MULTIPLE,MOTO,MULTIPLE,22,CONDUCTOR,MASCULINO,42,1/31/2019,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2019-0009,1,2019,Enero,Jueves,14,AVENIDA,SI,CHACABUCO y SAN JUAN AV.,1,-58.37564821,-34.62200207,MOTO-AUTO,MOTO,AUTO,14,CONDUCTOR,MASCULINO,34,1/31/2019,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2019-0011,1,2019,Febrero,Domingo,1,GRAL PAZ,SI,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,-58.5183993,-34.66252488,PEATON-AUTO,PEATON,AUTO,1,PEATON,MASCULINO,0,2/10/2019,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2019-0012,1,2019,Febrero,Domingo,3,AVENIDA,SI,"CASTAÑARES AV. y GORDILLO, TIMOTEO",8,-58.48432691,-34.67665828,MOTO-AUTO,MOTO,AUTO,3,CONDUCTOR,MASCULINO,31,2/20/2019,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2019-0013,1,2019,Febrero,Miércoles,7,CALLE,SI,SALVIGNY y MOM,7,-58.4338383,-34.64457699,PEATON-AUTO,PEATON,AUTO,7,PEATON,MASCULINO,39,3/2/2019,FLORES - PARQUE CHACABUCO,12422900.8308
2019-0014,1,2019,Febrero,Miércoles,17,CALLE,NO,"LAMARCA, EMILIO 5402",11,-58.51664939,-34.58657938,MOTO-OBJETO FIJO,MOTO,MOTO,17,CONDUCTOR,MASCULINO,69,2/20/2019,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2019-0015,1,2019,Febrero,Sábado,6,AVENIDA,NO,SAN MARTIN AV. 5638,11,-58.49613012,-34.59703502,AUTO-OBJETO FIJO,AUTO,AUTO,6,CONDUCTOR,MASCULINO,21,2/23/2019,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2019-0016,1,2019,Febrero,Domingo,2,CALLE,SI,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",4,-58.38313603,-34.63356284,MOTO-PASAJEROS,MOTO,PASAJEROS,2,CONDUCTOR,MASCULINO,40,2/24/2019,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2019-0017,1,2019,Marzo,Domingo,7,CALLE,SI,MEXICO y PICHINCHA,3,-58.39914719,-34.61632317,AUTO-PASAJEROS,AUTO,PASAJEROS,7,CONDUCTOR,MASCULINO,22,3/7/2019,BALVANERA - SAN CRISTOBAL,6385991.39578
2019-0018,1,2019,Marzo,Domingo,23,AUTOPISTA,SI,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,PEATON-AUTO,PEATON,AUTO,23,PEATON,FEMENINO,29,3/3/2019,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2019-0019,1,2019,Marzo,Miércoles,12,AVENIDA,NO,DEL LIBERTADOR AV. 6326,13,-58.45049163,-34.55374003,MOTO-AUTO,MOTO,AUTO,12,CONDUCTOR,MASCULINO,0,26/03/2019,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2019-0020,1,2019,Marzo,Jueves,21,AVENIDA,NO,CHICLANA AV. 3444,5,-58.41288952,-34.63572989,MOTO-AUTO,MOTO,AUTO,21,CONDUCTOR,MASCULINO,43,3/7/2019,ALMAGRO - BOEDO,6660603.11937
2019-0021,1,2019,Marzo,Viernes,22,AVENIDA,SI,BOYACA AV. y YERBAL,7,-58.45743597,-34.62561234,MOTO-AUTO,MOTO,AUTO,22,CONDUCTOR,MASCULINO,23,3/16/2019,FLORES - PARQUE CHACABUCO,12422900.8308
2019-0022,1,2019,Marzo,Viernes,0,AVENIDA,NO,ENTRE RIOS AV. 1260,1,-58.39123782,-34.62352245,AUTO-SD,AUTO,SD,0,PASAJERO_ACOMPAÑANTE,MASCULINO,0,3/15/2019,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2019-0023,1,2019,Marzo,Sábado,8,GRAL PAZ,SI,"PAZ, GRAL. AV. y JACQUES, AMADEO",9,-58.52922765,-34.63637963,AUTO-OBJETO FIJO,AUTO,AUTO,8,CONDUCTOR,MASCULINO,34,3/16/2019,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2019-0024,1,2019,Marzo,Martes,7,AVENIDA,NO,ANTARTIDA ARGENTINA AV. 1325,1,-58.37208118,-34.58541957,MOTO-CARGAS,MOTO,CARGAS,7,CONDUCTOR,MASCULINO,32,3/19/2019,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2019-0025,1,2019,Marzo,Viernes,13,CALLE,SI,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,-58.41458534,-34.60937557,PEATON-AUTO,PEATON,AUTO,13,PEATON,MASCULINO,27,4/4/2019,ALMAGRO - BOEDO,6660603.11937
